;Gemeentenaam;month;koopprijs;Relative_difference %
205;Appingedam;6;316580.0;6.823812966980003
206;Appingedam;7;170687.5;-46.083928232990075
207;Appingedam;8;156307.6923076923;-8.424640171253127
208;Appingedam;9;181937.5;16.397022637795278
209;Appingedam;10;215850.0;18.639642734455506
210;Appingedam;11;176142.85714285713;-18.395711307455574
211;Appingedam;12;145083.33333333334;-17.633144092998098
212;Arnhem;1;265003.64238410594;
213;Arnhem;2;241921.14615384614;-8.710256214819568
214;Arnhem;3;278583.0310880829;15.154477199327655
215;Arnhem;4;243698.35390946502;-12.522183078547943
216;Arnhem;5;261496.24277456646;7.30324541778129
217;Arnhem;6;269455.6074766355;3.0437778446135155
218;Arnhem;7;277180.7662337662;2.8669504522375044
219;Arnhem;8;252884.73053892216;-8.765411837541958
220;Arnhem;9;278156.3966480447;9.993353910798074
221;Arnhem;10;262082.53012048194;-5.778715399416557
222;Arnhem;11;264814.42307692306;1.04237888545462
223;Arnhem;12;278288.60975609755;5.088161937184399
224;Assen;1;251479.16666666666;
225;Assen;2;219276.15384615384;-12.805439610509605
226;Assen;3;222588.09523809524;1.5103974298386724
227;Assen;4;245894.20289855072;10.470509501204761
228;Assen;5;218377.29347826086;-11.19054825039637
229;Assen;6;256565.24822695035;17.48714536224942
230;Assen;7;257128.32142857142;0.21946588850685345
231;Assen;8;228368.13186813187;-11.185150434091307
232;Assen;9;254945.1607142857;11.637801049009934
233;Assen;10;222220.88607594935;-12.835809295870536
234;Assen;11;231139.4393939394;4.0133731241364545
235;Assen;12;227033.33333333334;-1.7764627583126802
236;Asten;1;290363.63636363635;
237;Asten;2;317133.3333333333;9.219369651429755
238;Asten;3;274687.5;-13.384223249947436
239;Asten;4;240450.0;-12.464163822525599
240;Asten;5;374678.5714285714;55.82390161304696
241;Asten;6;324000.0;-13.525879325135826
242;Asten;7;261689.16666666666;-19.231738683127574
243;Asten;8;369172.7272727273;41.072988223074056
244;Asten;9;312333.3333333333;-15.396422796260278
245;Asten;10;305625.0;-2.147812166488783
246;Asten;11;405125.0;32.55623721881391
247;Asten;12;298555.55555555556;-26.305324145496932
248;Baarle-Nassau;1;365200.0;
249;Baarle-Nassau;2;489000.0;33.89923329682365
250;Baarle-Nassau;3;363000.0;-25.76687116564417
251;Baarle-Nassau;4;280800.0;-22.64462809917356
252;Baarle-Nassau;5;331000.0;17.877492877492873
253;Baarle-Nassau;6;396166.6666666667;19.68781470292045
254;Baarle-Nassau;7;282666.6666666667;-28.649558266722764
255;Baarle-Nassau;8;329416.6666666667;16.53891509433962
256;Baarle-Nassau;9;248166.66666666666;-24.66481153554263
257;Baarle-Nassau;10;533750.0;115.0772330423103
258;Baarle-Nassau;11;338166.6666666667;-36.64324746291959
259;Baarle-Nassau;12;326666.6666666667;-3.4006899950714597
260;Baarn;1;373407.4074074074;
261;Baarn;2;373571.4285714286;0.0439255249808701
262;Baarn;3;385557.14285714284;3.208413001912036
263;Baarn;4;432269.23076923075;12.11547724571549
264;Baarn;5;447939.3939393939;3.6250933572759436
265;Baarn;6;510108.6956521739;13.87895383927573
266;Baarn;7;386677.4193548387;-24.19705395132077
267;Baarn;8;391047.61904761905;1.1301926293166842
268;Baarn;9;434706.8965517241;11.1646959033878
269;Baarn;10;421016.12903225806;-3.1494249638243432
270;Baarn;11;458000.0;8.784430908324726
271;Baarn;12;507636.36363636365;10.837633981738781
272;Barendrecht;1;322272.0930232558;
273;Barendrecht;2;345137.5;7.095062672737895
274;Barendrecht;3;344571.875;-0.1638839592915886
275;Barendrecht;4;345651.0869565217;0.31320372753049774
276;Barendrecht;5;350601.85185185185;1.4323012662630141
277;Barendrecht;6;320712.962962963;-8.525023108411457
278;Barendrecht;7;362707.30337078654;13.094057695657657
279;Barendrecht;8;353560.6060606061;-2.5217847077179
280;Barendrecht;9;358250.0;1.3263338332976105
281;Barendrecht;10;324926.78571428574;-9.301664838999091
282;Barendrecht;11;345433.3333333333;6.311128697490442
283;Barendrecht;12;390440.4761904762;13.029183496229724
284;Barneveld;1;334023.8095238095;
285;Barneveld;2;354142.22222222225;6.023047496851763
286;Barneveld;3;344307.6923076923;-2.777000113914352
287;Barneveld;4;326110.20408163266;-5.285240101402488
288;Barneveld;5;388191.8604651163;19.0370174273796
289;Barneveld;6;360945.7482993197;-7.018723198665566
290;Barneveld;7;354471.9827586207;-1.7935563921175568
291;Barneveld;8;356487.38636363635;0.5685649932982262
292;Barneveld;9;353108.3333333333;-0.9478744997883926
293;Barneveld;10;371866.36363636365;5.312259307492129
294;Barneveld;11;330650.0;-11.083649307058007
295;Barneveld;12;361564.6551724138;9.349661325393566
296;Bedum;1;206700.0;
297;Bedum;2;230350.0;11.44170295113691
298;Bedum;3;218656.25;-5.076514000434118
299;Bedum;4;160475.0;-26.608546519937114
300;Bedum;5;216352.9411764706;34.82034034988042
301;Bedum;6;224686.66666666666;3.8519122711618614
302;Bedum;7;261500.0;16.384298133697307
303;Bedum;8;286842.85714285716;9.691341163616496
304;Bedum;9;199866.66666666666;-30.321895180702896
305;Bedum;10;217066.66666666666;8.605737158105399
306;Bedum;11;227590.0;4.847972972972969
307;Bedum;12;213000.0;-6.410650731578715
308;Beek;1;252250.0;
309;Beek;2;204333.33333333334;-18.995705318797484
310;Beek;3;256988.88888888888;25.769439912996184
311;Beek;4;247222.22222222222;-3.800423710493317
312;Beek;5;265976.1904761905;7.58587479935795
313;Beek;6;238333.33333333334;-10.392981827947356
314;Beek;7;247857.14285714287;3.996003996003994
315;Beek;8;222111.11111111112;-10.387447966698682
316;Beek;9;346545.45454545453;56.02346627859382
317;Beek;10;268409.0909090909;-22.547219307450163
318;Beek;11;293800.0;9.459779847586791
319;Beek;12;260227.27272727274;-11.427068506714521
320;Beemster;1;562300.0;
321;Beemster;2;415000.0;-26.195980793170904
322;Beemster;3;349150.0;-15.86746987951807
323;Beemster;4;567125.0;62.43018759845338
324;Beemster;5;377678.5714285714;-33.404704178343145
325;Beemster;6;431543.8;14.262188179669021
326;Beemster;7;418730.76923076925;-2.9691147849258304
327;Beemster;8;340750.0;-18.62312850188298
328;Beemster;9;438500.0;28.68672046955245
329;Beemster;10;674000.0;53.70581527936147
330;Beemster;11;493428.5714285714;-26.791013141161514
331;Beemster;12;460000.0;-6.774753908511865
332;Beesel;1;191166.66666666666;
333;Beesel;2;282166.6666666667;47.602441150828255
334;Beesel;3;237333.33333333334;-15.888954518606024
335;Beesel;4;227687.5;-4.06425561797753
336;Beesel;5;245571.42857142858;7.85459393749266
337;Beesel;6;213700.0;-12.978475858057015
338;Beesel;7;183166.66666666666;-14.287942598658566
339;Beesel;8;265681.8181818182;45.049218297625934
340;Beesel;9;227312.5;-14.441830624465357
341;Beesel;10;235222.22222222222;3.4796688357315197
342;Beesel;11;224357.14285714287;-4.619070112693158
343;Beesel;12;217500.0;-3.0563514804202496
344;Berg en Dal;1;329453.125;
345;Berg en Dal;2;280555.55555555556;-14.842041472347379
346;Berg en Dal;3;299568.9655172414;6.777057016046428
347;Berg en Dal;4;280216.12903225806;-6.460227430958465
348;Berg en Dal;5;312028.8461538461;11.352921486516522
349;Berg en Dal;6;293636.36363636365;-5.8944814699644965
350;Berg en Dal;7;302300.0;2.9504643962848354
351;Berg en Dal;8;315689.6551724138;4.429260725244388
352;Berg en Dal;9;292382.35294117645;-7.382979406945744
353;Berg en Dal;10;329516.12903225806;12.700416327298814
354;Berg en Dal;11;321586.2068965517;-2.406535352000949
355;Berg en Dal;12;267666.6666666667;-16.766745299878473
356;Bergeijk;1;471050.0;
357;Bergeijk;2;318586.36363636365;-32.36676284123477
358;Bergeijk;3;356607.14285714284;11.9342142541218
359;Bergeijk;4;417833.3333333333;17.169086963779012
360;Bergeijk;5;375630.4347826087;-10.100414491597432
361;Bergeijk;6;428846.1538461539;14.16704136190219
362;Bergeijk;7;331781.25;-22.633968609865473
363;Bergeijk;8;282633.3333333333;-14.81334965935136
364;Bergeijk;9;374214.28571428574;32.40274291105758
365;Bergeijk;10;385733.3333333333;3.078195584399057
366;Bergeijk;11;310500.0;-19.503975112340132
367;Bergeijk;12;417285.71428571426;34.39153439153437
368;Bergen (L.);1;270800.0;
369;Bergen (L.);2;275350.0;1.680206794682415
370;Bergen (L.);3;215250.0;-21.82676593426548
371;Bergen (L.);4;248375.0;15.389082462253189
372;Bergen (L.);5;225900.0;-9.048817312531455
373;Bergen (L.);6;200600.0;-11.199645861000441
374;Bergen (L.);7;268550.0;33.87337986041874
375;Bergen (L.);8;236500.0;-11.934462856078943
376;Bergen (L.);9;237450.0;0.4016913319238924
377;Bergen (L.);10;231555.55555555556;-2.482393954282769
378;Bergen (L.);11;244666.66666666666;5.662188099808052
379;Bergen (L.);12;205749.0;-15.906403269754765
380;Bergen (NH.);1;442642.85714285716;
381;Bergen (NH.);2;427750.0;-3.3645312247861936
382;Bergen (NH.);3;433621.2121212121;1.372580273807622
383;Bergen (NH.);4;697818.1818181818;60.92805478877668
384;Bergen (NH.);5;525189.6551724138;-24.738324558408653
385;Bergen (NH.);6;544153.8461538461;3.6109224152952146
386;Bergen (NH.);7;508107.14285714284;-6.624358819015308
387;Bergen (NH.);8;441560.0;-13.09706895339846
388;Bergen (NH.);9;494852.9411764706;12.069241139702559
389;Bergen (NH.);10;525160.7142857143;6.124601995330092
390;Bergen (NH.);11;422985.71428571426;-19.455948859192773
391;Bergen (NH.);12;708117.6470588235;67.40935287958946
392;Bergen op Zoom;1;244987.05128205128;
393;Bergen op Zoom;2;268470.5882352941;9.585623742295857
394;Bergen op Zoom;3;250215.29411764705;-6.799737072743206
395;Bergen op Zoom;4;244823.5294117647;-2.154850176083656
396;Bergen op Zoom;5;260539.68253968254;6.419380181994305
397;Bergen op Zoom;6;282224.28571428574;8.32295601315951
398;Bergen op Zoom;7;251000.0;-11.063642391816042
399;Bergen op Zoom;8;258500.0;2.9880478087649376
400;Bergen op Zoom;9;275697.2602739726;6.652711904824993
401;Bergen op Zoom;10;252696.55172413794;-8.342741065681182
402;Bergen op Zoom;11;291935.48387096776;15.528083734860743
403;Bergen op Zoom;12;237556.97674418605;-18.62689194398047
404;Berkelland;1;310213.15625;
405;Berkelland;2;251728.57142857142;-18.85303174385551
406;Berkelland;3;267556.4516129032;6.2876772765633415
407;Berkelland;4;332892.85714285716;24.41967111467067
408;Berkelland;5;301000.0;-9.58051711189787
409;Berkelland;6;310485.29411764705;3.1512605042016695
410;Berkelland;7;309166.6666666667;-0.42469884273511616
411;Berkelland;8;295051.724137931;-4.565480063202909
412;Berkelland;9;267933.3333333333;-9.191063324178506
413;Berkelland;10;274739.8333333333;2.5403707389898056
414;Berkelland;11;257866.66666666666;-6.141507207728036
415;Berkelland;12;274208.3333333333;6.337254395036185
416;Bernheze;1;325710.5263157895;
417;Bernheze;2;341730.76923076925;4.918552401787424
418;Bernheze;3;328045.45454545453;-4.004706604594066
419;Bernheze;4;330571.4285714286;0.7700073239771177
420;Bernheze;5;338950.0;2.534572169403626
421;Bernheze;6;312053.5714285714;-7.935220112532404
422;Bernheze;7;330184.2105263158;5.8101046607936135
423;Bernheze;8;356333.3333333333;7.919555803512113
424;Bernheze;9;321613.63636363635;-9.743600646313455
425;Bernheze;10;333250.0;3.6181188608578996
426;Bernheze;11;335452.38095238095;0.6608795055906835
427;Bernheze;12;398078.94736842107;18.669286602836866
428;Best;1;341346.4285714286;
429;Best;2;300550.0;-11.951620159661847
430;Best;3;321275.8620689655;6.895978063205965
431;Best;4;290420.0;-9.604164430610707
432;Best;5;323120.6896551724;11.259792595266305
433;Best;6;430965.9090909091;33.3761417601661
434;Best;7;352402.77777777775;-18.229546619790536
435;Best;8;311173.9130434783;-11.699358612972699
436;Best;9;353940.4761904762;13.743620963824954
437;Best;10;310304.347826087;-12.328662953175796
438;Best;11;322350.0;3.881883144178211
439;Best;12;391333.3333333333;21.40013442945039
440;Beuningen;1;296200.0;
441;Beuningen;2;277750.0;-6.2288993923025
442;Beuningen;3;314733.3333333333;13.31533153315332
443;Beuningen;4;361538.46153846156;14.871360370195386
444;Beuningen;5;310794.1176470588;-14.035669586983746
445;Beuningen;6;237675.0;-23.526544903946245
446;Beuningen;7;244194.44444444444;2.743008075920672
447;Beuningen;8;339990.74074074073;39.2295150343154
448;Beuningen;9;312338.70967741933;-8.13317180434846
449;Beuningen;10;297142.85714285716;-4.865183873704392
450;Beuningen;11;283782.60869565216;-4.496237458193986
451;Beuningen;12;303111.1111111111;6.811024292256107
452;Beverwijk;1;234015.15151515152;
453;Beverwijk;2;240076.66666666666;2.590223373259959
454;Beverwijk;3;249327.6595744681;3.85334944717719
455;Beverwijk;4;239689.1891891892;-3.86578464729066
456;Beverwijk;5;259978.72340425532;8.464935061819311
457;Beverwijk;6;274471.4285714286;5.574573556405138
458;Beverwijk;7;240785.7142857143;-12.27294019674179
459;Beverwijk;8;338226.1904761905;40.467714822505684
460;Beverwijk;9;295543.8596491228;-12.619463550996745
461;Beverwijk;10;254728.57142857142;-13.810230491341734
462;Beverwijk;11;243756.0975609756;-4.307515959462204
463;Beverwijk;12;219583.33333333334;-9.916783403375351
464;Binnenmaas;1;284453.125;
465;Binnenmaas;2;254497.36842105264;-10.530999291692567
466;Binnenmaas;3;296351.35135135136;16.445742912772875
467;Binnenmaas;4;317625.0;7.178522571819412
468;Binnenmaas;5;311948.275862069;-1.7872409721939486
469;Binnenmaas;6;351916.6666666667;12.812505757291026
470;Binnenmaas;7;311719.3548387097;-11.422395025704091
471;Binnenmaas;8;276206.8965517241;-11.392445716231025
472;Binnenmaas;9;330625.0;19.70193508114857
473;Binnenmaas;10;273980.76923076925;-17.13247055402064
474;Binnenmaas;11;261551.55172413794;-4.5365291664548835
475;Binnenmaas;12;302309.0909090909;15.582985043017628
476;Bladel;1;356694.44444444444;
477;Bladel;2;320611.1111111111;-10.116034576746358
478;Bladel;3;350470.5882352941;9.313300783838052
479;Bladel;4;263681.8181818182;-24.763495987060935
480;Bladel;5;341480.0;29.50456817790037
481;Bladel;6;381696.4285714286;11.77709633695343
482;Bladel;7;336950.0;-11.723040935672513
483;Bladel;8;423954.45454545453;25.82117659755292
484;Bladel;9;311687.5;-26.480899856524033
485;Bladel;10;333820.0;7.100862241828754
486;Bladel;11;321970.5882352941;-3.5496410534736955
487;Bladel;12;313000.0;-2.7861514570201806
488;Blaricum;1;686977.2727272727;
489;Blaricum;2;1156187.5;68.30069143480995
490;Blaricum;3;758533.3333333334;-34.393570823648126
491;Blaricum;4;708223.75;-6.632481543329238
492;Blaricum;5;1084630.4347826086;53.14798957004883
493;Blaricum;6;658211.5384615385;-39.31467185931739
494;Blaricum;7;535409.0909090909;-18.656987970687677
495;Blaricum;8;618535.6428571428;15.525801365626467
496;Blaricum;9;719088.2352941176;16.256555882940194
497;Blaricum;10;702346.1538461539;-2.3282374298775665
498;Blaricum;11;778840.0;10.891188872460432
499;Blaricum;12;702750.0;-9.769657439268652
500;Bloemendaal;1;1185705.8823529412;
501;Bloemendaal;2;872769.2307692308;-26.392434771657868
502;Bloemendaal;3;662757.5757575758;-24.06267861053688
503;Bloemendaal;4;854100.0;28.87065063325864
504;Bloemendaal;5;955482.7586206896;11.870127458223823
505;Bloemendaal;6;844342.8571428572;-11.631806066105387
506;Bloemendaal;7;843516.1290322581;-0.09791379220007723
507;Bloemendaal;8;651625.0;-22.748957895139387
508;Bloemendaal;9;911017.2413793104;39.80698122068833
509;Bloemendaal;10;928526.3157894737;1.921925690852344
510;Bloemendaal;11;1032125.0;11.15732343271738
511;Bloemendaal;12;1188071.4285714286;15.109257945639198
512;Bodegraven-Reeuwijk;1;283942.85714285716;
513;Bodegraven-Reeuwijk;2;310860.0;9.479774602535706
514;Bodegraven-Reeuwijk;3;407784.3137254902;31.17940993549835
515;Bodegraven-Reeuwijk;4;313281.25;-23.174766793287493
516;Bodegraven-Reeuwijk;5;383745.28301886795;22.492259916247125
517;Bodegraven-Reeuwijk;6;342792.68292682926;-10.671818496339702
518;Bodegraven-Reeuwijk;7;293203.7037037037;-14.466172031364676
519;Bodegraven-Reeuwijk;8;299163.46153846156;2.0326338854097292
520;Bodegraven-Reeuwijk;9;300242.85714285716;0.36080462461718366
521;Bodegraven-Reeuwijk;10;302848.48484848486;0.8678400313743229
522;Bodegraven-Reeuwijk;11;375051.724137931;23.8413737897911
523;Bodegraven-Reeuwijk;12;331428.5714285714;-11.631236414024993
524;Boekel;1;311041.6666666667;
525;Boekel;2;280055.55555555556;-9.962045099352535
526;Boekel;3;286700.0;2.3725451299345446
527;Boekel;4;327700.0;14.300662713637946
528;Boekel;5;326166.6666666667;-0.46790763910079525
529;Boekel;6;249000.0;-23.65866121614717
530;Boekel;7;337812.5;35.667670682730936
531;Boekel;8;270222.22222222225;-20.00822283893513
532;Boekel;9;283318.1818181818;4.846366626794252
533;Boekel;10;291954.54545454547;3.048291352478749
534;Boekel;11;385444.44444444444;32.02207345131212
535;Boekel;12;332500.0;-13.735946958777745
536;Borger-Odoorn;1;216200.0;
537;Borger-Odoorn;2;263125.0;21.704440333024966
538;Borger-Odoorn;3;238300.0;-9.434679334916861
539;Borger-Odoorn;4;225060.0;-5.5560218212337364
540;Borger-Odoorn;5;232086.95652173914;3.1222591849902948
541;Borger-Odoorn;6;229357.10714285713;-1.1762183535834803
542;Borger-Odoorn;7;289562.5;26.24963037210066
543;Borger-Odoorn;8;253096.15384615384;-12.59360108917631
544;Borger-Odoorn;9;238227.27272727274;-5.874795366475327
545;Borger-Odoorn;10;240616.66666666666;1.0029892514151095
546;Borger-Odoorn;11;283116.0;17.662672300339423
547;Borger-Odoorn;12;298891.3043478261;5.572028549367092
548;Borne;1;277100.0;
549;Borne;2;284235.29411764705;2.5749888551595213
550;Borne;3;257640.0;-9.35678807947019
551;Borne;4;296333.3333333333;15.018371888423122
552;Borne;5;276416.6666666667;-6.721034870641162
553;Borne;6;251470.58823529413;-9.024809803330436
554;Borne;7;252108.69565217392;0.2537503178235534
555;Borne;8;242611.11111111112;-3.7672578157186165
556;Borne;9;283142.85714285716;16.706467336190258
557;Borne;10;253818.18181818182;-10.356847995596741
558;Borne;11;285535.71428571426;12.496162505116647
559;Borne;12;293692.3076923077;2.856593062972057
560;Borsele;1;245854.16666666666;
561;Borsele;2;231823.5294117647;-5.706894231296444
562;Borsele;3;230976.92307692306;-0.3651943083559428
563;Borsele;4;233638.0;1.1520964465314698
564;Borsele;5;255425.92592592593;9.32550609315519
565;Borsele;6;327875.0;28.364025230189217
566;Borsele;7;239970.58823529413;-26.81034289430603
567;Borsele;8;285617.64705882355;19.02193896310822
568;Borsele;9;242550.0;-15.078776645041714
569;Borsele;10;277263.15789473685;14.311753409497774
570;Borsele;11;256100.0;-7.632877752467737
571;Borsele;12;232727.27272727274;-9.126406588335524
572;Boxmeer;1;276815.7894736842;
573;Boxmeer;2;284950.0;2.9384922521152212
574;Boxmeer;3;275380.0;-3.358483944551671
575;Boxmeer;4;331346.1538461539;20.323245640988397
576;Boxmeer;5;376967.39130434784;13.768452395972641
577;Boxmeer;6;312652.17391304346;-17.061215074536495
578;Boxmeer;7;311125.0;-0.48845779446530235
579;Boxmeer;8;295732.54545454547;-4.947353811315236
580;Boxmeer;9;360900.0;22.035942795978425
581;Boxmeer;10;289245.8333333333;-19.854299436593703
582;Boxmeer;11;284900.0;-1.5024705051930987
583;Boxmeer;12;275630.4347826087;-3.2536206449249927
584;Boxtel;1;300117.64705882355;
585;Boxtel;2;394138.8888888889;31.32812840280499
586;Boxtel;3;421535.71428571426;6.951058667176779
587;Boxtel;4;302458.3333333333;-28.248467903640318
588;Boxtel;5;396916.6666666667;31.230196996831538
589;Boxtel;6;335482.7586206897;-15.477784937050687
590;Boxtel;7;314285.71428571426;-6.318370703199583
591;Boxtel;8;300232.8125;-4.471377840909085
592;Boxtel;9;262333.3333333333;-12.623363466198978
593;Boxtel;10;327750.0;24.936467598475232
594;Boxtel;11;389188.09523809527;18.745414260288417
595;Boxtel;12;307062.5;-21.101774756972702
596;Breda;1;356850.9090909091;
597;Breda;2;331893.7125748503;-6.993732082577065
598;Breda;3;361950.7042253521;9.056210018959977
599;Breda;4;354041.0305343511;-2.185290316793076
600;Breda;5;371269.32270916336;4.866185184471328
601;Breda;6;377277.4880382775;1.6182768038232709
602;Breda;7;319562.25;-15.297821860079253
603;Breda;8;363789.93055555556;13.840082974617808
604;Breda;9;359681.221719457;-1.1294179665237047
605;Breda;10;328674.01960784313;-8.620745326482115
606;Breda;11;329363.40206185565;0.20974656129957303
607;Breda;12;402554.6568627451;22.222036310866102
608;Brielle;1;246226.66666666666;
609;Brielle;2;309083.3333333333;25.527968809227275
610;Brielle;3;273735.29411764705;-11.43641063866906
611;Brielle;4;336723.07692307694;23.010471853278357
612;Brielle;5;286052.63157894736;-15.048105941282142
613;Brielle;6;293625.0;2.647194112235507
614;Brielle;7;309707.14285714284;5.47710271848203
615;Brielle;8;305415.7894736842;-1.385616535630918
616;Brielle;9;286476.1904761905;-6.201250770345535
617;Brielle;10;277906.25;-2.9915018284574435
618;Brielle;11;284533.3333333333;2.3846471007159087
619;Brielle;12;308635.71428571426;8.47084616414513
620;Bronckhorst;1;364145.8333333333;
621;Bronckhorst;2;325742.42424242425;-10.54616188777181
622;Bronckhorst;3;342082.63157894736;5.016296963628664
623;Bronckhorst;4;378190.4761904762;10.555299006227315
624;Bronckhorst;5;336296.2962962963;-11.07753434623241
625;Bronckhorst;6;417970.5882352941;24.286408395957505
626;Bronckhorst;7;317777.77777777775;-23.97125857121636
627;Bronckhorst;8;358894.7368421053;12.938903202061102
628;Bronckhorst;9;352642.85714285716;-1.7419814384178611
629;Bronckhorst;10;342703.125;-2.818639862264538
630;Bronckhorst;11;315818.1818181818;-7.8449658671242535
631;Bronckhorst;12;396124.6153846154;25.428058987644462
632;Brummen;1;284555.55555555556;
633;Brummen;2;361903.8461538461;27.182140389871723
634;Brummen;3;262281.25;-27.5273659599341
635;Brummen;4;283970.5882352941;8.269496288924238
636;Brummen;5;390850.0;37.63749352667012
637;Brummen;6;277795.45454545453;-28.925302662030305
638;Brummen;7;332312.5;19.62488750715865
639;Brummen;8;248966.66666666666;-25.08055921258856
640;Brummen;9;348434.7826086957;39.95238289276839
641;Brummen;10;412208.25;18.30284190167206
642;Brummen;11;366891.3043478261;-10.993701764138365
643;Brummen;12;382125.0;4.152100491793553
644;Brunssum;1;197684.2105263158;
645;Brunssum;2;192791.66666666666;-2.4749290024849158
646;Brunssum;3;205765.625;6.729522368705432
647;Brunssum;4;201300.0;-2.170248310426004
648;Brunssum;5;195316.64705882352;-2.972356155576983
649;Brunssum;6;175808.86666666667;-9.987771491019759
650;Brunssum;7;174093.8620689655;-0.975493802000782
651;Brunssum;8;149227.27272727274;-14.28343828218489
652;Brunssum;9;196709.67741935485;31.818851758324907
653;Brunssum;10;180971.42857142858;-8.00074966031017
654;Brunssum;11;210318.18181818182;16.216235611562425
655;Brunssum;12;201806.375;-4.047109358115408
656;Bunnik;1;378166.6666666667;
657;Bunnik;2;380363.63636363635;0.58095276253054
658;Bunnik;3;485650.0;27.68044933078395
659;Bunnik;4;457142.85714285716;-5.869894544866227
660;Bunnik;5;434736.84210526315;-4.901315789473692
661;Bunnik;6;442558.82352941175;1.7992451217775152
662;Bunnik;7;390392.85714285716;-11.787352011316909
663;Bunnik;8;429461.53846153844;10.00752974954786
664;Bunnik;9;341500.0;-20.481819810137914
665;Bunnik;10;377600.0;10.571010248901903
666;Bunnik;11;437083.3333333333;15.753001412429368
667;Bunnik;12;406388.8888888889;-7.022561169367647
668;Bunschoten;1;368466.6666666667;
669;Bunschoten;2;335326.0869565217;-8.994186641074265
670;Bunschoten;3;322843.75;-3.722447325769851
671;Bunschoten;4;292178.5714285714;-9.498458177192093
672;Bunschoten;5;301846.1538461539;3.308792417703321
673;Bunschoten;6;339718.75;12.54698649337409
674;Bunschoten;7;357100.0;5.116364639867532
675;Bunschoten;8;339973.6842105263;-4.795943934324754
676;Bunschoten;9;300022.7272727273;-11.751190987199955
677;Bunschoten;10;366538.63636363635;22.17029012953562
678;Bunschoten;11;340400.0;-7.131209037866526
679;Bunschoten;12;384687.5;13.010428907168038
680;Buren;1;425210.5263157895;
681;Buren;2;364631.5789473684;-14.24681272434708
682;Buren;3;341615.3846153846;-6.312178006750758
683;Buren;4;422350.0;23.633190722810184
684;Buren;5;382860.0;-9.35006511187404
685;Buren;6;392921.05263157893;2.627867270432782
686;Buren;7;377264.70588235295;-3.984603686763022
687;Buren;8;372860.0;-1.167537226163562
688;Buren;9;309561.53846153844;-16.9764687921637
689;Buren;10;386740.4761904762;24.93169471650203
690;Buren;11;386017.3076923077;-0.1869906417068079
691;Buren;12;352500.0;-8.682851008075565
692;Capelle aan den IJssel;1;237463.88888888888;
693;Capelle aan den IJssel;2;290508.9285714286;22.338149994401824
694;Capelle aan den IJssel;3;250054.2105263158;-13.925464612756656
695;Capelle aan den IJssel;4;273425.8064516129;9.346611631175673
696;Capelle aan den IJssel;5;259475.3125;-5.102113122625706
697;Capelle aan den IJssel;6;236648.4375;-8.797320554339827
698;Capelle aan den IJssel;7;258414.08450704225;9.197460687667647
699;Capelle aan den IJssel;8;240100.0;-7.087107710084261
700;Capelle aan den IJssel;9;272414.4578313253;13.458749617378295
701;Capelle aan den IJssel;10;320372.47747747746;17.604799696735252
702;Capelle aan den IJssel;11;272866.1971830986;-14.828452390302038
703;Capelle aan den IJssel;12;293743.9024390244;7.651261120451824
704;Castricum;1;392090.6976744186;
705;Castricum;2;396960.5263157895;1.2420158576204265
706;Castricum;3;379348.5294117647;-4.436712402485609
707;Castricum;4;400525.0;5.582325736459959
708;Castricum;5;371609.375;-7.219430747144373
709;Castricum;6;370318.1818181818;-0.3474597974871263
710;Castricum;7;323880.76923076925;-12.539868380054953
711;Castricum;8;363283.7837837838;12.165901250203405
712;Castricum;9;433064.3939393939;19.208292048934837
713;Castricum;10;375847.22222222225;-13.212162560097019
714;Castricum;11;377171.4285714286;0.3523256980261458
715;Castricum;12;314840.4761904762;-16.525894502941696
716;Coevorden;1;259257.40740740742;
717;Coevorden;2;269464.28571428574;3.936966896702332
718;Coevorden;3;228309.78260869565;-15.272711556746488
719;Coevorden;4;259000.0;13.44235759004022
720;Coevorden;5;266448.48484848486;2.875862875862878
721;Coevorden;6;248439.0243902439;-6.759077826425619
722;Coevorden;7;217136.11111111112;-12.599837467548047
723;Coevorden;8;257078.94736842104;18.395298715132036
724;Coevorden;9;261182.92682926828;1.5963887758439377
725;Coevorden;10;259778.57142857142;-0.5376903527905097
726;Coevorden;11;275520.45454545453;6.059731189649531
727;Coevorden;12;234475.0;-14.897425533494458
728;Cranendonck;1;284528.3333333333;
729;Cranendonck;2;296800.0;4.3129858186355285
730;Cranendonck;3;277868.4210526316;-6.378564335366721
731;Cranendonck;4;257833.33333333334;-7.210278751144362
732;Cranendonck;5;333588.23529411765;29.38134529830032
733;Cranendonck;6;359031.25;7.627071944983244
734;Cranendonck;7;328100.0;-8.61519714509531
735;Cranendonck;8;306583.3333333333;-6.557959971553395
736;Cranendonck;9;344800.0;12.465343843435717
737;Cranendonck;10;270468.75;-21.55778712296984
738;Cranendonck;11;332458.3333333333;22.919314461775464
739;Cranendonck;12;290227.2727272727;-12.702662671330422
740;Cromstrijen;1;323681.8181818182;
741;Cromstrijen;2;224500.0;-30.64176379721949
742;Cromstrijen;3;298518.75;32.97048997772829
743;Cromstrijen;4;306000.0;2.506123987186726
744;Cromstrijen;5;270857.14285714284;-11.484593837535018
745;Cromstrijen;6;314466.6666666667;16.100562587904378
746;Cromstrijen;7;370000.0;17.659529361882555
747;Cromstrijen;8;358068.1818181818;-3.2248157248157217
748;Cromstrijen;9;307323.5294117647;-14.171784867549054
