;Gemeentenaam;month;koopprijs
3681;Tubbergen;2;304800.0
3682;Tubbergen;3;359666.6666666667
3683;Tubbergen;4;285576.92307692306
3684;Tubbergen;5;409846.1538461539
3685;Tubbergen;6;404200.0
3686;Tubbergen;7;279619.04761904763
3687;Tubbergen;8;248785.7142857143
3688;Tubbergen;9;215875.0
3689;Tubbergen;10;371500.0
3690;Tubbergen;11;312000.0
3691;Tubbergen;12;391125.0
3692;Twenterand;1;237808.6936936937
3693;Twenterand;2;231625.0
3694;Twenterand;3;287969.69696969696
3695;Twenterand;4;236394.73684210525
3696;Twenterand;5;238421.64705882352
3697;Twenterand;6;241261.0
3698;Twenterand;7;279421.05263157893
3699;Twenterand;8;243026.31578947368
3700;Twenterand;9;257171.875
3701;Twenterand;10;273353.5714285714
3702;Twenterand;11;278033.3333333333
3703;Twenterand;12;264291.6666666667
3704;Tynaarlo;1;328366.63333333336
3705;Tynaarlo;2;333878.0487804878
3706;Tynaarlo;3;307075.75757575757
3707;Tynaarlo;4;334592.5925925926
3708;Tynaarlo;5;311480.76923076925
3709;Tynaarlo;6;342165.6862745098
3710;Tynaarlo;7;338352.9411764706
3711;Tynaarlo;8;327234.7826086957
3712;Tynaarlo;9;343451.2195121951
3713;Tynaarlo;10;342317.0731707317
3714;Tynaarlo;11;349377.358490566
3715;Tynaarlo;12;268166.6666666667
3716;Tytsjerksteradiel;1;219535.7142857143
3717;Tytsjerksteradiel;2;203026.66666666666
3718;Tytsjerksteradiel;3;194760.0
3719;Tytsjerksteradiel;4;260710.52631578947
3720;Tytsjerksteradiel;5;269604.1666666667
3721;Tytsjerksteradiel;6;259857.14285714287
3722;Tytsjerksteradiel;7;294434.7826086957
3723;Tytsjerksteradiel;8;234833.33333333334
3724;Tytsjerksteradiel;9;280677.4193548387
3725;Tytsjerksteradiel;10;256569.44444444444
3726;Tytsjerksteradiel;11;257370.37037037036
3727;Tytsjerksteradiel;12;239958.33333333334
3728;Uden;1;275761.36363636365
3729;Uden;2;346070.5882352941
3730;Uden;3;280185.18518518517
3731;Uden;4;280895.8333333333
3732;Uden;5;322325.5813953488
3733;Uden;6;284050.0
3734;Uden;7;298697.36842105264
3735;Uden;8;313144.23076923075
3736;Uden;9;354687.85714285716
3737;Uden;10;344862.5
3738;Uden;11;315693.5483870968
3739;Uden;12;280705.8823529412
3740;Uitgeest;1;307250.0
3741;Uitgeest;2;310250.0
3742;Uitgeest;3;339875.0
3743;Uitgeest;4;314388.8888888889
3744;Uitgeest;5;291600.0
3745;Uitgeest;6;312625.0
3746;Uitgeest;7;373607.14285714284
3747;Uitgeest;8;303576.92307692306
3748;Uitgeest;9;276571.4285714286
3749;Uitgeest;10;326607.14285714284
3750;Uitgeest;11;337343.75
3751;Uitgeest;12;334055.55555555556
3752;Uithoorn;1;339145.8333333333
3753;Uithoorn;2;356285.71428571426
3754;Uithoorn;3;332750.0
3755;Uithoorn;4;424400.0
3756;Uithoorn;5;373396.5517241379
3757;Uithoorn;6;320274.1935483871
3758;Uithoorn;7;313152.17391304346
3759;Uithoorn;8;440095.2380952381
3760;Uithoorn;9;491657.8947368421
3761;Uithoorn;10;332879.3103448276
3762;Uithoorn;11;406578.43137254904
3763;Uithoorn;12;361833.3333333333
3764;Urk;1;217000.0
3765;Urk;2;202500.0
3766;Urk;3;265000.0
3767;Urk;4;255000.0
3768;Urk;5;256900.0
3769;Urk;6;234333.33333333334
3770;Urk;7;440333.3333333333
3771;Urk;8;229000.0
3772;Urk;10;189600.0
3773;Urk;11;255000.0
3774;Urk;12;224500.0
3775;Utrecht;1;345303.37078651687
3776;Utrecht;2;343771.18644067796
3777;Utrecht;3;338097.8021978022
3778;Utrecht;4;388435.08860759495
3779;Utrecht;5;370358.72340425535
3780;Utrecht;6;378108.1968641115
3781;Utrecht;7;350982.4561403509
3782;Utrecht;8;392486.5525672372
3783;Utrecht;9;374318.07780320366
3784;Utrecht;10;369573.01762114535
3785;Utrecht;11;416238.1930184805
3786;Utrecht;12;367649.7975708502
3787;Utrechtse Heuvelrug;1;460861.84210526315
3788;Utrechtse Heuvelrug;2;456471.4285714286
3789;Utrechtse Heuvelrug;3;499027.397260274
3790;Utrechtse Heuvelrug;4;418114.5833333333
3791;Utrechtse Heuvelrug;5;464962.962962963
3792;Utrechtse Heuvelrug;6;445354.8387096774
3793;Utrechtse Heuvelrug;7;396026.3157894737
3794;Utrechtse Heuvelrug;8;478981.48148148146
3795;Utrechtse Heuvelrug;9;469960.0
3796;Utrechtse Heuvelrug;10;464031.25
3797;Utrechtse Heuvelrug;11;390042.85714285716
3798;Utrechtse Heuvelrug;12;483378.7878787879
3799;Vaals;1;202666.66666666666
3800;Vaals;2;239300.0
3801;Vaals;3;229933.33333333334
3802;Vaals;4;223400.0
3803;Vaals;5;281454.54545454547
3804;Vaals;6;182000.0
3805;Vaals;7;487000.0
3806;Vaals;8;266333.3333333333
3807;Vaals;9;270500.0
3808;Vaals;10;311000.0
3809;Vaals;11;199000.0
3810;Vaals;12;268290.0
3811;Valkenburg aan de Geul;1;226666.66666666666
3812;Valkenburg aan de Geul;2;287600.0
3813;Valkenburg aan de Geul;3;261633.33333333334
3814;Valkenburg aan de Geul;4;278945.45454545453
3815;Valkenburg aan de Geul;5;344933.3333333333
3816;Valkenburg aan de Geul;6;336235.29411764705
3817;Valkenburg aan de Geul;7;350954.54545454547
3818;Valkenburg aan de Geul;8;320527.77777777775
3819;Valkenburg aan de Geul;9;320777.77777777775
3820;Valkenburg aan de Geul;10;340272.7272727273
3821;Valkenburg aan de Geul;11;223750.0
3822;Valkenburg aan de Geul;12;349600.0
3823;Valkenswaard;1;312324.3243243243
3824;Valkenswaard;2;267700.0
3825;Valkenswaard;3;247097.4358974359
3826;Valkenswaard;4;307485.71428571426
3827;Valkenswaard;5;286378.7878787879
3828;Valkenswaard;6;328810.3448275862
3829;Valkenswaard;7;337623.76923076925
3830;Valkenswaard;8;307315.7894736842
3831;Valkenswaard;9;298451.6129032258
3832;Valkenswaard;10;287978.26086956525
3833;Valkenswaard;11;306636.36363636365
3834;Valkenswaard;12;335222.22222222225
3835;Veendam;1;184157.14285714287
3836;Veendam;2;186400.0
3837;Veendam;3;191469.69696969696
3838;Veendam;4;173281.25
3839;Veendam;5;211951.61290322582
3840;Veendam;6;184292.68292682926
3841;Veendam;7;185851.85185185185
3842;Veendam;8;187652.1739130435
3843;Veendam;9;212454.54545454544
3844;Veendam;10;195697.14285714287
3845;Veendam;11;164857.14285714287
3846;Veendam;12;179222.22222222222
3847;Veenendaal;1;275149.3243243243
3848;Veenendaal;2;292876.92307692306
3849;Veenendaal;3;269000.5421686747
3850;Veenendaal;4;278477.2727272727
3851;Veenendaal;5;292583.75324675324
3852;Veenendaal;6;296045.375
3853;Veenendaal;7;283724.375
3854;Veenendaal;8;282088.9344262295
3855;Veenendaal;9;309611.1650485437
3856;Veenendaal;10;298945.59154929576
3857;Veenendaal;11;273530.2631578947
3858;Veenendaal;12;388502.4691358025
3859;Veere;1;249821.42857142858
3860;Veere;2;339586.6666666667
3861;Veere;3;200076.92307692306
3862;Veere;4;279531.25
3863;Veere;5;300788.46153846156
3864;Veere;6;375695.652173913
3865;Veere;7;356671.4285714286
3866;Veere;8;227500.0
3867;Veere;9;268141.0714285714
3868;Veere;10;260855.55555555556
3869;Veere;11;397900.0
3870;Veere;12;288500.0
3871;Veldhoven;1;326500.0
3872;Veldhoven;2;338941.8604651163
3873;Veldhoven;3;319029.4117647059
3874;Veldhoven;4;301094.5945945946
3875;Veldhoven;5;383372.3404255319
3876;Veldhoven;6;328546.511627907
3877;Veldhoven;7;347239.1304347826
3878;Veldhoven;8;377485.71428571426
3879;Veldhoven;9;328273.58490566036
3880;Veldhoven;10;303914.0625
3881;Veldhoven;11;329590.9090909091
3882;Veldhoven;12;349916.6666666667
3883;Velsen;1;322072.9166666667
3884;Velsen;2;323920.0
3885;Velsen;3;299803.2786885246
3886;Velsen;4;299012.71186440677
3887;Velsen;5;285807.6923076923
3888;Velsen;6;324426.4705882353
3889;Velsen;7;340127.2727272727
3890;Velsen;8;379877.45098039217
3891;Velsen;9;365123.417721519
3892;Velsen;10;309032.2580645161
3893;Velsen;11;301249.0740740741
3894;Velsen;12;322228.5714285714
3895;Venlo;1;223176.82926829267
3896;Venlo;2;225095.2380952381
3897;Venlo;3;241445.54455445544
3898;Venlo;4;236365.33333333334
3899;Venlo;5;253268.75
3900;Venlo;6;266087.20930232556
3901;Venlo;7;237096.5909090909
3902;Venlo;8;240594.38775510204
3903;Venlo;9;253421.19565217392
3904;Venlo;10;217074.46808510637
3905;Venlo;11;255560.9756097561
3906;Venlo;12;286986.26373626373
3907;Venray;1;259920.0
3908;Venray;2;279514.81481481483
3909;Venray;3;251178.57142857142
3910;Venray;4;254650.0
3911;Venray;5;257250.0
3912;Venray;6;240233.0487804878
3913;Venray;7;266609.375
3914;Venray;8;248403.7037037037
3915;Venray;9;236484.84848484848
3916;Venray;10;252632.5185185185
3917;Venray;11;264166.6666666667
3918;Venray;12;262050.0
3919;Vianen;1;359538.46153846156
3920;Vianen;2;296103.4482758621
3921;Vianen;3;351692.3076923077
3922;Vianen;4;300921.05263157893
3923;Vianen;5;288650.0
3924;Vianen;6;359119.04761904763
3925;Vianen;7;369994.69696969696
3926;Vianen;8;324136.36363636365
3927;Vianen;9;335290.32258064515
3928;Vianen;10;391730.76923076925
3929;Vianen;11;328033.3333333333
3930;Vianen;12;315833.3333333333
3931;Vlaardingen;1;214718.10344827586
3932;Vlaardingen;2;235683.0985915493
3933;Vlaardingen;3;232109.41176470587
3934;Vlaardingen;4;248641.30434782608
3935;Vlaardingen;5;211340.50632911394
3936;Vlaardingen;6;222051.13636363635
3937;Vlaardingen;7;224116.43835616438
3938;Vlaardingen;8;236972.15189873418
3939;Vlaardingen;9;224371.9387755102
3940;Vlaardingen;10;259361.73469387754
3941;Vlaardingen;11;303191.17647058825
3942;Vlaardingen;12;247528.98550724637
3943;Vlieland;3;395000.0
3944;Vlissingen;1;212944.44444444444
3945;Vlissingen;2;210233.33333333334
3946;Vlissingen;3;217539.19607843139
3947;Vlissingen;4;193764.44444444444
3948;Vlissingen;5;213190.47619047618
3949;Vlissingen;6;270592.78350515466
3950;Vlissingen;7;208777.77777777778
3951;Vlissingen;8;224703.7037037037
3952;Vlissingen;9;218823.40425531915
3953;Vlissingen;10;212737.70491803277
3954;Vlissingen;11;190716.57407407407
3955;Vlissingen;12;229838.46153846153
3956;Voerendaal;1;319212.5
3957;Voerendaal;2;345000.0
3958;Voerendaal;3;289777.77777777775
3959;Voerendaal;4;254714.2857142857
3960;Voerendaal;5;214833.33333333334
3961;Voerendaal;6;277600.0
3962;Voerendaal;7;398714.28571428574
3963;Voerendaal;8;343550.0
3964;Voerendaal;9;284714.28571428574
3965;Voerendaal;10;327916.6666666667
3966;Voerendaal;11;285285.71428571426
3967;Voerendaal;12;317357.14285714284
3968;Voorschoten;1;471105.2631578947
3969;Voorschoten;2;330545.45454545453
3970;Voorschoten;3;423425.9259259259
3971;Voorschoten;4;410104.1666666667
3972;Voorschoten;5;455652.77777777775
3973;Voorschoten;6;434909.0909090909
3974;Voorschoten;7;302462.5
3975;Voorschoten;8;376466.6666666667
3976;Voorschoten;9;436946.4285714286
3977;Voorschoten;10;381913.7931034483
3978;Voorschoten;11;486690.4761904762
3979;Voorschoten;12;421583.3333333333
3980;Voorst;1;277227.2727272727
3981;Voorst;2;358000.0
3982;Voorst;3;361527.77777777775
3983;Voorst;4;294625.0
3984;Voorst;5;452547.61904761905
3985;Voorst;6;286038.46153846156
3986;Voorst;7;360125.0
3987;Voorst;8;362250.0
3988;Voorst;9;356125.0
3989;Voorst;10;414666.6666666667
3990;Voorst;11;420766.6666666667
3991;Voorst;12;434666.6666666667
3992;Vught;1;428826.0869565217
3993;Vught;2;534666.6666666666
3994;Vught;3;437546.875
3995;Vught;4;429022.7272727273
3996;Vught;5;462821.4285714286
3997;Vught;6;443171.875
3998;Vught;7;512562.5
3999;Vught;8;450480.0
4000;Vught;9;429779.66101694916
4001;Vught;10;388078.94736842107
4002;Vught;11;486048.7804878049
4003;Vught;12;453050.0
4004;Waadhoeke;1;185719.69696969696
4005;Waadhoeke;2;190975.0
4006;Waadhoeke;3;216470.93023255814
4007;Waadhoeke;4;190791.0975609756
4008;Waadhoeke;5;223975.54347826086
4009;Waadhoeke;6;214096.73913043478
4010;Waadhoeke;7;209722.44897959183
4011;Waadhoeke;8;234085.7142857143
4012;Waadhoeke;9;214300.0
4013;Waadhoeke;10;194955.55555555556
4014;Waadhoeke;11;193653.84615384616
4015;Waadhoeke;12;239765.625
4016;Waalre;1;377722.7272727273
4017;Waalre;2;468400.0
4018;Waalre;3;380833.3333333333
4019;Waalre;4;379363.63636363635
4020;Waalre;5;395166.6666666667
4021;Waalre;6;378795.45454545453
4022;Waalre;7;523214.28571428574
4023;Waalre;8;427382.35294117645
4024;Waalre;9;420310.3448275862
4025;Waalre;10;406113.63636363635
4026;Waalre;11;345576.92307692306
4027;Waalre;12;491611.1111111111
4028;Waalwijk;1;275378.5714285714
4029;Waalwijk;2;275241.0714285714
4030;Waalwijk;3;252104.61538461538
4031;Waalwijk;4;246137.6923076923
4032;Waalwijk;5;294639.5348837209
4033;Waalwijk;6;276966.5
4034;Waalwijk;7;297026.6666666667
4035;Waalwijk;8;280368.08510638296
4036;Waalwijk;9;297196.07843137253
4037;Waalwijk;10;286021.9512195122
4038;Waalwijk;11;305308.64197530865
4039;Waalwijk;12;354948.275862069
4040;Waddinxveen;1;198884.61538461538
4041;Waddinxveen;2;308523.8095238095
4042;Waddinxveen;3;272564.0431654676
4043;Waddinxveen;4;323385.71428571426
4044;Waddinxveen;5;309080.6451612903
4045;Waddinxveen;6;264541.17647058825
4046;Waddinxveen;7;293475.0
4047;Waddinxveen;8;311516.3043478261
4048;Waddinxveen;9;307495.76271186443
4049;Waddinxveen;10;329215.4166666667
4050;Waddinxveen;11;330525.0
4051;Waddinxveen;12;287473.6842105263
4052;Wageningen;1;279557.6923076923
4053;Wageningen;2;293594.8275862069
4054;Wageningen;3;276368.4210526316
4055;Wageningen;4;372660.71428571426
4056;Wageningen;5;370089.74358974356
4057;Wageningen;6;312953.488372093
4058;Wageningen;7;302066.6666666667
4059;Wageningen;8;279403.0303030303
4060;Wageningen;9;309951.6666666667
4061;Wageningen;10;247128.57142857142
4062;Wageningen;11;264173.07692307694
4063;Wageningen;12;271147.36842105264
4064;Wassenaar;1;658964.2857142857
4065;Wassenaar;2;655066.6666666666
4066;Wassenaar;3;943589.2857142857
4067;Wassenaar;4;764568.1818181818
4068;Wassenaar;5;847229.7297297297
4069;Wassenaar;6;589059.5238095238
4070;Wassenaar;7;870446.4285714285
4071;Wassenaar;8;910586.3636363636
4072;Wassenaar;9;631148.1481481482
4073;Wassenaar;10;758812.5
4074;Wassenaar;11;627040.0
4075;Wassenaar;12;552632.6666666666
4076;Waterland;1;501857.14285714284
4077;Waterland;2;473423.07692307694
4078;Waterland;3;410728.2727272727
4079;Waterland;4;462555.55555555556
4080;Waterland;5;539693.1538461539
4081;Waterland;6;545352.9411764706
4082;Waterland;7;441411.76470588235
4083;Waterland;8;615318.1818181818
4084;Waterland;9;537111.1111111111
4085;Waterland;10;325375.0
4086;Waterland;11;506000.0
4087;Waterland;12;388222.22222222225
4088;Weert;1;228866.66666666666
4089;Weert;2;288505.737704918
4090;Weert;3;287203.0612244898
4091;Weert;4;287256.41025641025
4092;Weert;5;254896.0
4093;Weert;6;279575.9259259259
4094;Weert;7;280631.73076923075
4095;Weert;8;296625.8064516129
4096;Weert;9;286505.8823529412
4097;Weert;10;268390.0
4098;Weert;11;281125.8153846154
4099;Weert;12;287304.44444444444
4100;Weesp;1;343361.1111111111
4101;Weesp;2;263666.6666666667
4102;Weesp;3;401916.6666666667
4103;Weesp;4;358238.09523809527
4104;Weesp;5;371020.8333333333
4105;Weesp;6;495646.1538461539
4106;Weesp;7;329650.0
4107;Weesp;8;343818.73076923075
4108;Weesp;9;371375.0
4109;Weesp;10;388191.17647058825
4110;Weesp;11;424218.75
4111;Weesp;12;304307.6923076923
4112;Werkendam;1;265850.0
4113;Werkendam;2;299421.05263157893
4114;Werkendam;3;295053.5714285714
4115;Werkendam;4;285671.73913043475
4116;Werkendam;5;295626.98412698414
4117;Werkendam;6;278271.73913043475
4118;Werkendam;7;278013.9285714286
4119;Werkendam;8;331475.0
4120;Werkendam;9;269171.05263157893
4121;Werkendam;10;310870.3703703704
4122;Werkendam;11;255975.8064516129
4123;Werkendam;12;285666.6666666667
4124;West Maas en Waal;1;287423.07692307694
4125;West Maas en Waal;2;322500.0
4126;West Maas en Waal;3;310804.347826087
4127;West Maas en Waal;4;335666.6666666667
4128;West Maas en Waal;5;346411.76470588235
4129;West Maas en Waal;6;324000.0
4130;West Maas en Waal;7;334204.54545454547
4131;West Maas en Waal;8;306888.8888888889
4132;West Maas en Waal;9;364529.4117647059
4133;West Maas en Waal;10;340325.0
4134;West Maas en Waal;11;363937.5
4135;West Maas en Waal;12;317291.6666666667
4136;Westerveld;1;352590.9090909091
4137;Westerveld;2;353900.0
4138;Westerveld;3;320700.0
4139;Westerveld;4;373586.95652173914
4140;Westerveld;5;288075.4871794872
4141;Westerveld;6;312188.09523809527
4142;Westerveld;7;341841.84210526315
4143;Westerveld;8;344578.94736842107
4144;Westerveld;9;373916.6666666667
4145;Westerveld;10;314406.25
4146;Westerveld;11;280807.6923076923
4147;Westerveld;12;329090.9090909091
4148;Westervoort;1;211125.0
4149;Westervoort;2;244033.33333333334
4150;Westervoort;3;241750.0
4151;Westervoort;4;253687.5
4152;Westervoort;5;332200.0
4153;Westervoort;6;285000.0
4154;Westervoort;7;218571.42857142858
4155;Westervoort;8;234472.22222222222
4156;Westervoort;9;240650.0
4157;Westervoort;10;194000.0
4158;Westervoort;11;302666.6666666667
4159;Westervoort;12;294423.07692307694
4160;Westerwolde;1;194000.0
4161;Westerwolde;2;220555.55555555556
4162;Westerwolde;3;211641.66666666666
4163;Westerwolde;4;222126.08695652173
4164;Westerwolde;5;202236.84210526315
4165;Westerwolde;6;230809.375
4166;Westerwolde;7;213017.1739130435
4167;Westerwolde;8;214558.33333333334
4168;Westerwolde;9;203590.9090909091
4169;Westerwolde;10;214175.0
4170;Westerwolde;11;187514.2857142857
4171;Westerwolde;12;197107.40740740742
4172;Westland;1;331139.79591836734
4173;Westland;2;366369.0909090909
4174;Westland;3;344994.44444444444
4175;Westland;4;327336.95652173914
4176;Westland;5;363935.06493506493
4177;Westland;6;403707.6354679803
4178;Westland;7;321156.1904761905
4179;Westland;8;351892.41011235956
4180;Westland;9;300957.34265734267
4181;Westland;10;326995.145631068
4182;Westland;11;370212.1052631579
4183;Westland;12;325663.63636363635
4184;Weststellingwerf;1;221343.75
4185;Weststellingwerf;2;243860.0
4186;Weststellingwerf;3;214825.0
4187;Weststellingwerf;4;247458.33333333334
4188;Weststellingwerf;5;295727.2727272727
4189;Weststellingwerf;6;234666.66666666666
4190;Weststellingwerf;7;252017.85714285713
4191;Weststellingwerf;8;353800.0
4192;Weststellingwerf;9;243533.33333333334
4193;Weststellingwerf;10;298600.0
4194;Weststellingwerf;11;229613.63636363635
4195;Weststellingwerf;12;219882.35294117648
4196;Westvoorne;1;465763.63636363635
4197;Westvoorne;2;445633.3333333333
4198;Westvoorne;3;509826.0869565217
4199;Westvoorne;4;303926.6666666667
4200;Westvoorne;5;394200.0
4201;Westvoorne;6;488416.6666666667
4202;Westvoorne;7;459176.1904761905
4203;Westvoorne;8;337166.6666666667
4204;Westvoorne;9;440725.0
4205;Westvoorne;10;499631.5789473684
4206;Westvoorne;11;352190.0
4207;Westvoorne;12;468200.0
4208;Wierden;1;286488.7894736842
4209;Wierden;2;295880.0
4210;Wierden;3;360214.28571428574
4211;Wierden;4;299562.5
4212;Wierden;5;345425.0
4213;Wierden;6;339600.0
4214;Wierden;7;331159.0909090909
4215;Wierden;8;344300.0
4216;Wierden;9;283970.5882352941
4217;Wierden;10;265050.0
4218;Wierden;11;298073.07692307694
4219;Wierden;12;325730.76923076925
4220;Wijchen;1;294977.2727272727
4221;Wijchen;2;303200.0
4222;Wijchen;3;287138.2978723404
4223;Wijchen;4;296658.53658536583
4224;Wijchen;5;281238.61363636365
4225;Wijchen;6;289149.3506493507
4226;Wijchen;7;291513.5135135135
4227;Wijchen;8;293292.68292682926
4228;Wijchen;9;295407.8947368421
4229;Wijchen;10;346204.54545454547
4230;Wijchen;11;280347.22222222225
4231;Wijchen;12;363863.63636363635
4232;Wijdemeren;1;469305.55555555556
4233;Wijdemeren;2;498333.3333333333
4234;Wijdemeren;3;527441.4285714285
4235;Wijdemeren;4;686759.2592592592
4236;Wijdemeren;5;470204.54545454547
4237;Wijdemeren;6;615500.0
4238;Wijdemeren;7;368238.09523809527
4239;Wijdemeren;8;626913.0434782609
4240;Wijdemeren;9;428483.3333333333
4241;Wijdemeren;10;380425.9259259259
4242;Wijdemeren;11;421862.0689655172
4243;Wijdemeren;12;675906.25
4244;Wijk bij Duurstede;1;337380.95238095237
4245;Wijk bij Duurstede;2;267646.1538461539
4246;Wijk bij Duurstede;3;414703.7037037037
4247;Wijk bij Duurstede;4;320666.6666666667
4248;Wijk bij Duurstede;5;344870.3703703704
4249;Wijk bij Duurstede;6;298489.5833333333
4250;Wijk bij Duurstede;7;382041.6666666667
4251;Wijk bij Duurstede;8;329586.2068965517
4252;Wijk bij Duurstede;9;321871.4285714286
4253;Wijk bij Duurstede;10;342500.0
4254;Wijk bij Duurstede;11;299345.2380952381
4255;Wijk bij Duurstede;12;316703.7037037037
4256;Winsum;1;177916.66666666666
4257;Winsum;2;168875.0
4258;Winsum;3;193538.46153846153
4259;Winsum;4;202863.63636363635
4260;Winsum;5;237694.44444444444
4261;Winsum;6;172772.72727272726
4262;Winsum;7;218785.7142857143
4263;Winsum;8;175383.33333333334
4264;Winsum;9;224800.0
4265;Winsum;10;218857.14285714287
4266;Winsum;11;239153.84615384616
4267;Winsum;12;191250.0
4268;Winterswijk;1;245170.65
4269;Winterswijk;2;227965.45833333334
4270;Winterswijk;3;232206.89655172414
4271;Winterswijk;4;185722.22222222222
4272;Winterswijk;5;212833.33333333334
4273;Winterswijk;6;241065.21739130435
4274;Winterswijk;7;254854.84210526315
4275;Winterswijk;8;237625.0
4276;Winterswijk;9;229336.32142857142
4277;Winterswijk;10;219485.7142857143
4278;Winterswijk;11;201088.1724137931
4279;Winterswijk;12;281379.3103448276
4280;Woensdrecht;1;242700.0
4281;Woensdrecht;2;274233.3333333333
4282;Woensdrecht;3;306740.74074074073
4283;Woensdrecht;4;266840.9090909091
4284;Woensdrecht;5;290380.0
4285;Woensdrecht;6;270500.0
4286;Woensdrecht;7;297043.47826086957
4287;Woensdrecht;8;259950.0
4288;Woensdrecht;9;283000.0
4289;Woensdrecht;10;296494.44444444444
4290;Woensdrecht;11;296214.28571428574
4291;Woensdrecht;12;291805.55555555556
4292;Woerden;1;353943.5483870968
4293;Woerden;2;367402.77777777775
4294;Woerden;3;423392.1568627451
4295;Woerden;4;426527.77777777775
4296;Woerden;5;349432.6923076923
4297;Woerden;6;383901.96078431373
4298;Woerden;7;398650.0
4299;Woerden;8;343531.25
4300;Woerden;9;361102.2727272727
4301;Woerden;10;371259.25925925927
4302;Woerden;11;411480.39215686277
4303;Woerden;12;364719.1780821918
4304;Wormerland;1;317200.0
4305;Wormerland;2;334333.3333333333
4306;Wormerland;3;279176.4705882353
4307;Wormerland;4;366846.1538461539
4308;Wormerland;5;310058.82352941175
4309;Wormerland;6;350625.0
4310;Wormerland;7;434035.71428571426
4311;Wormerland;8;313038.46153846156
4312;Wormerland;9;301500.0
4313;Wormerland;10;348600.0
4314;Wormerland;11;349850.0
4315;Wormerland;12;338000.0
4316;Woudenberg;1;494671.875
4317;Woudenberg;2;325115.3846153846
4318;Woudenberg;3;347904.347826087
4319;Woudenberg;4;348351.85185185185
4320;Woudenberg;5;359954.54545454547
4321;Woudenberg;6;376519.23076923075
4322;Woudenberg;7;463800.0
4323;Woudenberg;8;381550.0
4324;Woudenberg;9;385958.3333333333
4325;Woudenberg;10;315380.0
4326;Woudenberg;11;348888.23529411765
4327;Woudenberg;12;355062.5
4328;Woudrichem;1;246318.18181818182
4329;Woudrichem;2;260625.0
4330;Woudrichem;3;324705.8823529412
4331;Woudrichem;4;309909.0909090909
4332;Woudrichem;5;322300.0
4333;Woudrichem;6;385750.0
4334;Woudrichem;7;279590.9090909091
4335;Woudrichem;8;260400.0
4336;Woudrichem;9;316200.0
4337;Woudrichem;10;324571.4285714286
4338;Woudrichem;11;291615.3846153846
4339;Woudrichem;12;239400.0
4340;Zaanstad;1;270536.8455882353
4341;Zaanstad;2;267440.94488188974
4342;Zaanstad;3;272531.4935064935
4343;Zaanstad;4;277413.19444444444
4344;Zaanstad;5;289754.90967741935
4345;Zaanstad;6;284248.5515151515
4346;Zaanstad;7;345512.94329896907
4347;Zaanstad;8;271375.0
4348;Zaanstad;9;287185.0828729282
4349;Zaanstad;10;290732.2580645161
4350;Zaanstad;11;296865.2261306533
4351;Zaanstad;12;292672.5663716814
4352;Zaltbommel;1;336403.8461538461
4353;Zaltbommel;2;314647.0588235294
4354;Zaltbommel;3;297675.0
4355;Zaltbommel;4;313340.0
4356;Zaltbommel;5;320550.0
4357;Zaltbommel;6;313038.46153846156
4358;Zaltbommel;7;318338.0
4359;Zaltbommel;8;338380.0
4360;Zaltbommel;9;296781.25
4361;Zaltbommel;10;327904.7619047619
4362;Zaltbommel;11;323775.0
4363;Zaltbommel;12;291961.53846153844
4364;Zandvoort;1;377300.0
4365;Zandvoort;2;539571.4285714285
4366;Zandvoort;3;450863.63636363635
4367;Zandvoort;4;467480.0
4368;Zandvoort;5;410950.0
4369;Zandvoort;6;499384.6153846154
4370;Zandvoort;7;448440.0
4371;Zandvoort;8;377575.0
4372;Zandvoort;9;444020.8333333333
4373;Zandvoort;10;429952.38095238095
4374;Zandvoort;11;387083.3333333333
4375;Zandvoort;12;504125.0
4376;Zederik;1;318346.1538461539
4377;Zederik;2;355062.5
4378;Zederik;3;363937.5
4379;Zederik;4;267666.6666666667
4380;Zederik;5;374500.0
4381;Zederik;6;365333.3333333333
4382;Zederik;7;291300.0
4383;Zederik;8;390000.0
4384;Zederik;9;307928.5714285714
4385;Zederik;10;346444.44444444444
4386;Zederik;11;265888.8888888889
4387;Zederik;12;327055.55555555556
4388;Zeewolde;1;279480.76923076925
4389;Zeewolde;2;292300.0
4390;Zeewolde;3;284876.4705882353
4391;Zeewolde;4;363054.1666666667
4392;Zeewolde;5;301500.0
4393;Zeewolde;6;265086.95652173914
4394;Zeewolde;7;302925.37313432834
4395;Zeewolde;8;284217.39130434784
4396;Zeewolde;9;300750.0
4397;Zeewolde;10;281309.4827586207
4398;Zeewolde;11;273592.5925925926
4399;Zeewolde;12;309870.95652173914
4400;Zeist;1;458106.5573770492
4401;Zeist;2;413987.5
4402;Zeist;3;497102.5641025641
4403;Zeist;4;496914.0625
4404;Zeist;5;467053.8461538461
4405;Zeist;6;459050.1204819277
4406;Zeist;7;398649.35294117645
4407;Zeist;8;519671.6417910448
4408;Zeist;9;423038.46153846156
4409;Zeist;10;418455.69620253163
4410;Zeist;11;366007.57575757575
4411;Zeist;12;472668.6440677966
4412;Zevenaar;1;233227.27272727274
4413;Zevenaar;2;242077.77777777778
4414;Zevenaar;3;266096.49122807017
4415;Zevenaar;4;255782.24637681158
4416;Zevenaar;5;240432.18644067796
4417;Zevenaar;6;283544.8717948718
4418;Zevenaar;7;257846.05263157896
4419;Zevenaar;8;277744.44444444444
4420;Zevenaar;9;258256.0975609756
